ID_LABEL1,Date Ordered,ID #,Format,Pub Status,Pub Status Description,SRDP,Order Disc Class,Product Class,Quantity Ordered,Order Price,Disc Pct,Line Amount
124,7/17/18,14,C,1,Active Title,,124ND,UCTECH,3,72,0,216
124,6/18/18,14,C,1,Active Title,,124ND,UCTECH,25,72,0,"1,800.00"
124,9/5/18,14,C,1,Active Title,,124ND,UCTECH,20,72,0,"1,440.00"
124,8/9/16,14,C,1,Active Title,,124ND,UCTECH,5,72,0,360
124,6/9/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,6/14/16,14,C,1,Active Title,,124ND,UCTECH,4,72,0,288
124,9/26/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/12/16,14,C,1,Active Title,,124ND,UCTECH,1,72,,72
124,7/13/16,14,C,1,Active Title,,124ND,UCTECH,15,72,,"1,080.00"
124,5/2/18,14,C,1,Active Title,,124ND,UCTECH,20,72,0,"1,440.00"
124,2/8/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,2/8/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,2/8/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,11/7/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/12/16,14,C,1,Active Title,,124ND,UCTECH,3,72,0,216
124,11/7/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/29/17,14,C,1,Active Title,,124ND,UCTECH,8,72,,576
124,8/22/17,14,C,1,Active Title,,124ND,UCTECH,7,72,0,504
124,12/12/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/12/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/8/17,14,C,1,Active Title,,124ND,UCTECH,10,72,,720
124,8/17/17,14,C,1,Active Title,,124ND,UCTECH,2,72,,144
124,5/18/16,14,C,1,Active Title,,124ND,UCTECH,30,72,0,"2,160.00"
124,8/18/16,14,C,1,Active Title,,124ND,UCTECH,6,72,,432
124,9/2/16,14,C,1,Active Title,,124ND,UCTECH,54,72,,"3,888.00"
124,7/20/15,14,C,1,Active Title,,124ND,UCTECH,12,72,0,864
124,7/19/18,14,C,1,Active Title,,124ND,UCTECH,8,72,100,0
124,8/8/17,14,C,1,Active Title,,124ND,UCTECH,5,72,,360
124,3/17/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/18/15,14,C,1,Active Title,,124ND,UCTECH,60,72,0,"4,320.00"
124,8/11/17,14,C,1,Active Title,,124ND,UCTECH,4,72,,288
124,8/12/16,14,C,1,Active Title,,124ND,UCTECH,6,72,,432
124,8/22/17,14,C,1,Active Title,,124ND,UCTECH,40,72,0,"2,880.00"
124,12/8/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/8/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/8/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/12/16,14,C,1,Active Title,,124ND,UCTECH,1,72,10,64.8
124,8/24/15,14,C,1,Active Title,,124ND,UCTECH,12,72,0,864
124,8/24/15,14,C,1,Active Title,,124ND,UCTECH,7,72,0,504
124,6/25/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/8/15,14,C,1,Active Title,,124ND,UCTECH,40,72,,"2,880.00"
124,10/6/15,14,C,1,Active Title,,124ND,UCTECH,2,72,,144
124,3/30/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/13/18,14,C,1,Active Title,,124ND,UCTECH,3,72,0,216
124,7/10/16,14,C,1,Active Title,,124ND,UCTECH,2,72,0,144
124,10/25/16,14,C,1,Active Title,,124ND,UCTECH,3,72,,216
124,10/6/17,14,C,1,Active Title,,124ND,UCTECH,2,72,100,0
124,10/6/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,5/12/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,9/18/15,14,C,1,Active Title,,124ND,UCTECH,2,69,,138
124,10/6/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,4/28/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,4/28/16,14,C,1,Active Title,,124ND,UCTECH,1,72,0,72
124,10/6/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,5/12/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,10/24/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,1/19/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,1/19/17,14,C,1,Active Title,,124ND,UCTECH,2,72,,144
124,12/14/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/14/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,9/16/16,14,C,1,Active Title,,124ND,UCTECH,1,72,0,72
124,8/22/17,14,C,1,Active Title,,124ND,UCTECH,-1,72,100,0
124,8/25/16,14,C,1,Active Title,,124ND,UCTECH,10,72,0,720
124,5/4/16,14,C,1,Active Title,,124ND,UCTECH,4,72,0,288
124,5/19/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,5/19/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,10/16/18,14,C,1,Active Title,,124ND,UCTECH,-5,72,0,-360
124,10/16/18,14,C,1,Active Title,,124ND,UCTECH,-3,72,0,-216
124,10/16/18,14,C,1,Active Title,,124ND,UCTECH,-1,72,0,-72
124,5/19/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,4/6/17,14,C,1,Active Title,,124ND,UCTECH,1,72,,72
124,6/6/17,14,C,1,Active Title,,124ND,UCTECH,2,72,0,144
124,10/28/15,14,C,1,Active Title,,124ND,UCTECH,-6,69,0,-414
124,4/10/17,14,C,1,Active Title,,124ND,UCTECH,-1,72,0,-72
124,4/10/17,14,C,1,Active Title,,124ND,UCTECH,-6,72,0,-432
124,4/10/17,14,C,1,Active Title,,124ND,UCTECH,-1,72,0,-72
124,1/10/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/5/16,14,C,1,Active Title,,124ND,UCTECH,2,72,,144
124,8/26/15,14,C,1,Active Title,,124ND,UCTECH,2,72,,144
124,2/26/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,2/26/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/17/16,14,C,1,Active Title,,124ND,UCTECH,2,72,,144
124,2/26/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/18/17,14,C,1,Active Title,,124ND,UCTECH,30,72,0,"2,160.00"
124,1/10/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,3/13/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,1/27/17,14,C,1,Active Title,,124ND,UCTECH,1,72,0,72
124,7/16/15,14,C,1,Active Title,,124ND,UCTECH,1,72,0,72
124,3/13/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,3/13/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,9/14/16,14,C,1,Active Title,,124ND,UCTECH,1,72,,72
124,12/2/15,14,C,1,Active Title,,124ND,UCTECH,25,72,,"1,800.00"
124,8/4/17,14,C,1,Active Title,,124ND,UCTECH,105,72,0,"7,560.00"
124,5/19/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,9/9/15,14,C,1,Active Title,,124ND,UCTECH,5,72,0,360
124,12/4/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,1/22/19,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/28/16,14,C,1,Active Title,,124ND,UCTECH,10,72,0,720
124,3/5/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/8/15,14,C,1,Active Title,,124ND,UCTECH,30,72,0,"2,160.00"
124,8/15/16,14,C,1,Active Title,,124ND,UCTECH,18,72,0,"1,296.00"
124,6/1/18,14,C,1,Active Title,,124ND,UCTECH,30,72,100,0
124,8/23/17,14,C,1,Active Title,,124ND,UCTECH,3,72,,216
124,8/23/16,14,C,1,Active Title,,124ND,UCTECH,2,72,,144
124,8/31/16,14,C,1,Active Title,,124ND,UCTECH,6,72,,432
124,9/20/16,14,C,1,Active Title,,124ND,UCTECH,20,64,,"1,280.00"
124,7/6/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,10/14/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/28/18,14,C,1,Active Title,,124ND,UCTECH,26,72,100,0
124,8/19/15,14,C,1,Active Title,,124ND,UCTECH,3,72,0,216
124,11/8/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,9/11/15,14,C,1,Active Title,,124ND,UCTECH,7,72,0,504
124,9/14/16,14,C,1,Active Title,,124ND,UCTECH,19,72,,"1,368.00"
124,10/19/15,14,C,1,Active Title,,124ND,UCTECH,60,72,,"4,320.00"
124,7/6/16,14,C,1,Active Title,,124ND,UCTECH,2,72,0,144
124,6/22/16,14,C,1,Active Title,,124ND,UCTECH,8,72,0,576
124,7/6/16,14,C,1,Active Title,,124ND,UCTECH,9,72,,648
124,8/19/15,14,C,1,Active Title,,124ND,UCTECH,20,72,0,"1,440.00"
124,3/7/19,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/18/15,14,C,1,Active Title,,124ND,UCTECH,5,72,0,360
124,9/21/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,4/25/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,9/21/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,5/5/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,3/27/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/10/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,10/19/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/21/16,14,C,1,Active Title,,124ND,UCTECH,10,72,,720
124,10/19/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/18/15,14,C,1,Active Title,,124ND,UCTECH,2,72,0,144
124,12/5/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,10/6/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/26/16,14,C,1,Active Title,,124ND,UCTECH,18,72,0,"1,296.00"
124,8/10/15,14,C,1,Active Title,,124ND,UCTECH,15,72,0,"1,080.00"
124,12/19/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/19/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/19/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,4/28/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/21/15,14,C,1,Active Title,,124ND,UCTECH,18,72,0,"1,296.00"
124,4/25/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/19/16,14,C,1,Active Title,,124ND,UCTECH,2,72,0,144
124,6/29/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,1/20/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,6/29/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,9/6/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,4/26/18,14,C,1,Active Title,,124ND,UCTECH,1,72,0,72
124,11/29/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/26/16,14,C,1,Active Title,,124ND,UCTECH,2,72,0,144
124,11/18/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,11/16/15,14,C,1,Active Title,,124ND,UCTECH,5,69,,345
124,11/15/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/28/17,14,C,1,Active Title,,124ND,UCTECH,20,72,0,"1,440.00"
124,5/7/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/1/15,14,C,1,Active Title,,124ND,UCTECH,5,72,0,360
124,12/1/15,14,C,1,Active Title,,124ND,UCTECH,7,72,0,504
124,5/23/18,14,C,1,Active Title,,124ND,UCTECH,6,72,0,432
124,12/21/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/21/15,14,C,1,Active Title,,124ND,UCTECH,2,72,100,0
124,12/21/15,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,10/1/15,14,C,1,Active Title,,124ND,UCTECH,1,72,,72
124,2/5/16,14,C,1,Active Title,,124ND,UCTECH,14,72,,"1,008.00"
124,8/10/18,14,C,1,Active Title,,124ND,UCTECH,1,72,0,72
124,6/13/17,14,C,1,Active Title,,124ND,UCTECH,8,72,0,576
124,11/23/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,6/8/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/9/18,14,C,1,Active Title,,124ND,UCTECH,75,72,0,"5,400.00"
124,11/3/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/27/15,14,C,1,Active Title,,124ND,UCTECH,6,72,,432
124,5/31/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/21/15,14,C,1,Active Title,,124ND,UCTECH,5,72,,360
124,11/16/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,2/9/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,11/6/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/28/15,14,C,1,Active Title,,124ND,UCTECH,30,72,0,"2,160.00"
124,11/6/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,8/10/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,3/23/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,2/1/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,3/1/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,2/1/16,14,C,1,Active Title,,124ND,UCTECH,2,72,100,0
124,6/13/16,14,C,1,Active Title,,124ND,UCTECH,9,69,0,621
124,4/5/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,4/5/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/18/18,14,C,1,Active Title,,124ND,UCTECH,6,72,0,432
124,8/28/17,14,C,1,Active Title,,124ND,UCTECH,1,72,0,72
124,12/22/16,14,C,1,Active Title,,124ND,UCTECH,26,72,,"1,872.00"
124,8/2/17,14,C,1,Active Title,,124ND,UCTECH,6,72,,432
124,7/15/16,14,C,1,Active Title,,124ND,UCTECH,6,72,,432
124,2/20/19,14,C,1,Active Title,,124ND,UCTECH,25,72,0,"1,800.00"
124,12/20/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,12/20/16,14,C,1,Active Title,,124ND,UCTECH,1,10,0,10
124,9/20/17,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,1/3/19,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,1/3/19,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,11/11/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,9/16/15,14,C,1,Active Title,,124ND,UCTECH,1,72,0,72
124,6/16/16,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,10/7/16,14,C,1,Active Title,,124ND,UCTECH,1,72,,72
124,3/1/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/23/15,14,C,1,Active Title,,124ND,UCTECH,1,36,0,36
124,10/11/18,14,C,1,Active Title,,124ND,UCTECH,1,72,100,0
124,7/21/17,14,C,1,Active Title,,124ND,UCTECH,20,72,0,"1,440.00"
124,1/7/15,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,11/29/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/21/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/26/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/26/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,12/7/15,15,C,1,Active Title,,124ND,UCTECH,7,69,,483
124,2/4/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,2/4/15,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,5/10/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/4/16,15,C,1,Active Title,,124ND,UCTECH,4,69,0,276
124,7/7/17,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,11/10/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,6/5/17,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,1/20/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,1/20/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/8/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/13/15,15,C,1,Active Title,,124ND,UCTECH,18,69,0,"1,242.00"
124,11/24/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,7/17/18,15,C,1,Active Title,,124ND,UCTECH,8,69,0,552
124,6/18/18,15,C,1,Active Title,,124ND,UCTECH,25,69,0,"1,725.00"
124,9/5/18,15,C,1,Active Title,,124ND,UCTECH,18,69,0,"1,242.00"
124,3/12/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/8/17,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,6/9/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,9/26/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,7/26/17,15,C,1,Active Title,,124ND,UCTECH,2,69,0,138
124,2/8/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/22/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,2/8/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,2/8/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,11/7/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,11/7/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/22/17,15,C,1,Active Title,,124ND,UCTECH,4,69,0,276
124,12/12/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,3/4/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/18/16,15,C,1,Active Title,,124ND,UCTECH,30,69,0,"2,070.00"
124,12/8/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,12/8/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,7/31/17,15,C,1,Active Title,,124ND,UCTECH,3,69,,207
124,8/24/15,15,C,1,Active Title,,124ND,UCTECH,20,69,0,"1,380.00"
124,3/30/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,10/11/17,15,C,1,Active Title,,124ND,UCTECH,1,69,,69
124,10/6/17,15,C,1,Active Title,,124ND,UCTECH,2,69,100,0
124,10/6/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/12/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,10/6/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,4/28/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/13/15,15,C,1,Active Title,,124ND,UCTECH,60,69,0,"4,140.00"
124,10/6/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/12/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,10/24/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,1/19/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,11/10/14,15,C,1,Active Title,,124ND,UCTECH,4,69,0,276
124,12/14/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,12/14/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,9/16/16,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,3/12/15,15,C,1,Active Title,,124ND,UCTECH,-1,69,0,-69
124,8/22/17,15,C,1,Active Title,,124ND,UCTECH,-1,69,100,0
124,8/31/17,15,C,1,Active Title,,124ND,UCTECH,2,69,,138
124,7/11/16,15,C,1,Active Title,,124ND,UCTECH,2,69,0,138
124,5/19/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/19/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,10/16/18,15,C,1,Active Title,,124ND,UCTECH,-3,69,0,-207
124,10/16/18,15,C,1,Active Title,,124ND,UCTECH,-2,69,0,-138
124,5/19/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,1/10/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/26/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/26/15,15,C,1,Active Title,,124ND,UCTECH,3,69,,207
124,8/13/15,15,C,1,Active Title,,124ND,UCTECH,60,69,0,"4,140.00"
124,2/26/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,7/27/17,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,2/26/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,6/15/17,15,C,1,Active Title,,124ND,UCTECH,20,69,0,"1,380.00"
124,1/10/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,3/13/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,7/16/15,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,3/13/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,1/26/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/9/17,15,C,1,Active Title,,124ND,UCTECH,2,69,0,138
124,6/11/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,12/4/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/9/18,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,11/17/14,15,C,1,Active Title,,124ND,UCTECH,12,69,0,828
124,1/22/19,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,7/28/16,15,C,1,Active Title,,124ND,UCTECH,7,69,0,483
124,3/5/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/26/15,15,C,1,Active Title,,124ND,UCTECH,1,69,,69
124,8/15/16,15,C,1,Active Title,,124ND,UCTECH,5,69,0,345
124,1/29/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,9/14/17,15,C,1,Active Title,,124ND,UCTECH,1,69,,69
124,1/29/15,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,7/6/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,9/21/17,15,C,1,Active Title,,124ND,UCTECH,-1,69,,-69
124,10/14/15,15,C,1,Active Title,,124ND,UCTECH,2,69,,138
124,10/14/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,3/19/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/18/17,15,C,1,Active Title,,124ND,UCTECH,25,69,,"1,725.00"
124,8/18/17,15,C,1,Active Title,,124ND,UCTECH,14,69,0,966
124,7/6/16,15,C,1,Active Title,,124ND,UCTECH,5,69,0,345
124,8/12/15,15,C,1,Active Title,,124ND,UCTECH,10,69,0,690
124,8/19/15,15,C,1,Active Title,,124ND,UCTECH,20,69,0,"1,380.00"
124,3/7/19,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/3/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,7/29/15,15,C,1,Active Title,,124ND,UCTECH,40,69,0,"2,760.00"
124,11/10/17,15,C,1,Active Title,,124ND,UCTECH,25,69,0,"1,725.00"
124,9/21/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/5/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/10/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,10/19/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,10/19/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,9/11/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,10/6/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/26/16,15,C,1,Active Title,,124ND,UCTECH,22,69,0,"1,518.00"
124,8/10/15,15,C,1,Active Title,,124ND,UCTECH,20,69,0,"1,380.00"
124,6/24/15,15,C,1,Active Title,,124ND,UCTECH,45,69,0,"3,105.00"
124,12/19/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/28/15,15,C,1,Active Title,,124ND,UCTECH,6,69,,414
124,12/19/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,12/19/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/22/14,15,C,1,Active Title,,124ND,UCTECH,6,69,0,414
124,9/6/17,15,C,1,Active Title,,124ND,UCTECH,15,69,0,"1,035.00"
124,4/28/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,7/21/15,15,C,1,Active Title,,124ND,UCTECH,54,69,0,"3,726.00"
124,8/22/14,15,C,1,Active Title,,124ND,UCTECH,20,69,0,"1,380.00"
124,4/25/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,2/13/15,15,C,1,Active Title,,124ND,UCTECH,50,69,0,"3,450.00"
124,6/29/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,1/20/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,8/3/15,15,C,1,Active Title,,124ND,UCTECH,24,69,0,"1,656.00"
124,9/6/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,4/26/18,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,11/29/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,11/18/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/7/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,9/11/18,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,9/1/16,15,C,1,Active Title,,124ND,UCTECH,5,69,,345
124,12/21/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,9/23/15,15,C,1,Active Title,,124ND,UCTECH,-6,69,,-414
124,11/18/14,15,C,1,Active Title,,124ND,UCTECH,2,69,0,138
124,8/30/17,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,8/7/18,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,8/7/18,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,8/10/18,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,7/3/18,15,C,1,Active Title,,124ND,UCTECH,1,69,0,69
124,6/8/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,4/30/15,15,C,1,Active Title,,124ND,UCTECH,3,69,0,207
124,1/9/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,11/3/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/21/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/21/15,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,5/31/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,11/16/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,2/9/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,11/6/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,11/6/18,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,3/23/17,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
124,2/1/16,15,C,1,Active Title,,124ND,UCTECH,1,69,100,0
